ID,date,lights,t1,rh_1,t2,rh_2,t3,rh_3,t4,rh_4,t5,rh_5,t6,rh_6,t7,rh_7,t8,rh_8,t9,rh_9,t_out,press_mm_hg,rh_out,windspeed,visibility,tdewpoint,rv1,rv2,appliances
14584,4/21/16 23:40,0,22.7,37.2,21.13333333,37.66333333,23.29,37.23,22.83,34.834,20.5,42.79,13.29333333,7.393333333,22.1,35.7,22.73,44.49,20.2,38.43333333,13.13333333,760.0666667,61.66666667,3.666666667,32,5.866666667,1.601677598,1.601677598,4.382026635
16933,5/8/16 7:10,0,24.1,40.09,22.7,40.76,25.79,39,24.03333333,38.46333333,22.29,49.4,14.62428571,29.22428571,23.83,41.376,24.5,44.5,22.7,46,13.71666667,751.75,80.5,1,28.66666667,10.4,9.511928749,9.511928749,3.688879454
19407,5/25/16 11:30,0,23.39,38.46333333,24.76,34.46333333,24.96333333,38.23,23.76,37.29,19.35,39.634,17.03333333,1,22.56666667,33.79,23.5,39.16857143,21.7,35.76666667,12.95,756.9,62,1,27,5.85,10.01463864,10.01463864,3.912023005
10761,3/26/16 10:30,0,21.39,39.96666667,18.66666667,44.56,22.89,37.12666667,20,40.23,21.95666667,84.96,9.16,72.35666667,20.7,39.5,22.1,45.9,19.79,42.62666667,9.05,756.2,87,6.5,26.5,6.95,18.29475978,18.29475978,5.940171253
7270,3/2/16 4:40,0,20.35666667,40,18.7,41.5,20.79,38.86333333,18.89,39.2,18.7,44.7,7.5,78.03333333,18.5,35.29,20.5,49.4,18.1,42.4,7.6,747.4,82.33333333,7,28,4.733333333,2.504593856,2.504593856,3.912023005
11830,4/2/16 20:40,0,21.1,40.9,19.39,42.86333333,21.79,38.4,19.79,39.7,19.39,45.5,11.66,45.5,20.1,36.03,21.35666667,41.59,19.7,39.7,11.76666667,753.1666667,83,3,20.66666667,8.9,44.79429334,44.79429334,3.912023005
5081,2/15/16 23:50,30,21.46333333,39,19.42666667,39.79,21,39.32666667,21.42666667,38.66333333,19.26,42.96666667,-1.263333333,80.42333333,19.2,31.5,21.79,40.06666667,18,39.03,-0.6,768.4666667,91.83333333,2,30.83333333,-1.816666667,36.59565125,36.59565125,4.094344562
54,1/12/16 2:00,0,20.79,46.2,20.2,44.46666667,20.16666667,45.5,21.53333333,45.93333333,18.89,50.1725,4.333333333,91.76,17.79,46,19.2225,54.7225,16.89,46.82666667,5.2,738.3,92,5,40,4,3.533952357,3.533952357,3.688879454
17676,5/13/16 11:00,20,24.89,48.06,29.13333333,37.96333333,27.12857143,42.4,25.7,44.72571429,24.1,49.43333333,21.5,8.793333333,24.79,42,25.2,47.218,24.29,46.2,18.8,747.6,74,3,23,14.1,4.740303906,4.740303906,4.700480366
8409,3/10/16 2:30,0,20.2,36.9,17.39,40,20.13333333,37.09,21.1,35.245,18,53.23,4.09,53.63333333,18.29,35.59,20.23,44.43,17.35666667,38.36333333,1.25,752.5,84.5,1,21,-1.1,23.79082018,23.79082018,3.912023005
1795,1/24/16 4:10,0,18.1,42.66333333,17.39,41.96333333,18.42666667,43.53,15.69,46.5,15.39,51,6.06,99.9,15.655,39.96111111,18.59444444,53.275,15.39,48,5.85,768.1833333,91,4,26.83333333,4.533333333,24.51047022,24.51047022,3.401197382
7584,3/4/16 9:00,10,20.46333333,37.99666667,18.6,38.96,20.6,38,19.25142857,36.77714286,18.17142857,47.79,4.485714286,81.37,18.5,32.76428571,20.52857143,41.73857143,18.5,40.856,4.085714286,739.9857143,91.85714286,5.428571429,52,2.857142857,37.14627818,37.14627818,3.912023005
7303,3/2/16 10:10,10,20.2,39.46666667,19.76,38.8,20.5,38.5,21.29,37.09,18.35666667,46.5,6.69,55.09333333,18.5,35.09666667,19.79,41.2,18.2,38.72333333,6.25,746.5,69.33333333,7.333333333,40,1,28.66158721,28.66158721,4.094344562
2629,1/29/16 23:10,0,20.2,43.59,19.7,43.09,19.96333333,44.29,16.7,46.36333333,16.7,51.775,8.926666667,85.83,16.79555556,42.29611111,18.90833333,51.39388889,16.29,47.29,9.016666667,760.6166667,82.83333333,9.833333333,40,6.283333333,26.31035602,26.31035602,4.094344562
14784,4/23/16 9:00,0,22,38.7,20.9,39.42666667,24.26,35.72333333,22.1,35.86333333,20.63333333,46.5,8.323333333,32.69333333,21.2,30.99714286,22.89,42.918,20.73,39,6.3,756.6,82,4,40,3.5,22.82052181,22.82052181,4.248495242
17287,5/10/16 18:10,0,25.39,49.49333333,24.90571429,46.46142857,26.35666667,43.03,25.5,45.56,24.1,49.76,21.39,11.06333333,25,44.09,25.89,49.19428571,24.2,47.156,18.95,749.2666667,74.16666667,3.833333333,40,14.28333333,40.55260763,40.55260763,4.382026635
17402,5/11/16 13:20,0,25.1,48.12666667,27.16,40.9,25.95285714,44.91,26.1,44.236,23.89,51.66333333,25.536,1,24.96857143,43.4,25.42666667,48.73,24,47.88428571,21.13333333,747.9,62,1.333333333,40,13.5,31.55354416,31.55354416,4.382026635
14951,4/24/16 12:50,10,21.6,36.56,19.89,38.26,22.79,34.09,21.7,34.2,20.5,48.02666667,5.533333333,42.46333333,21.6,31.31857143,23.2,37.09,20.5,36.7,5.866666667,757.7666667,80,4,40,2.6,16.83309256,16.83309256,4.248495242
7900,3/6/16 13:40,0,19.66666667,39.06,18.5,39.32666667,19.79,37.5,20.1,36.46666667,17.5,47.62666667,3.36,75.03,17.7,32.2,20.89,40.9,17.79,38.2,4.733333333,746.9333333,91,6.333333333,40,3.3,46.31052559,46.31052559,4.382026635
5883,2/21/16 13:30,0,21.1,45.4,20.5,45.2,21.53333333,42.5,21.7,44.9,18.89,80.26,11.912,86.098,18.2,44.4,21.2,51.9,18.39,47.09,11.45,756.2,88.5,9.5,40,9.55,9.324953053,9.324953053,4.605170186
11301,3/30/16 4:30,0,21.5,40.29,19.1,42.79,23.13333333,39.09,21,39.5,20.03333333,46.32666667,8.63,44.43333333,20.89,34,23.7,44.59,20.39,41.73,8.8,750.9,75.5,4.5,40,4.65,30.19663091,30.19663091,3.912023005
6045,2/22/16 16:30,0,21.06666667,46.16333333,19.79,46.43333333,21.7,43,20.13333333,45.62666667,18.5,53.356,9.333333333,90.62333333,18.5,44.43,20.39,48.93333333,18.7,47.272,6.8,751.15,97.5,5.5,51.5,6.45,35.52721761,35.52721761,3.688879454
16235,5/3/16 10:50,0,22.2,39.2225,25.85666667,32.06,23.2,37.62666667,22.76,37.93333333,20.5,43.06666667,13.26333333,1,20.89,35.254,22.2,40.96333333,20.29,40.98,10.63333333,763.5333333,62.83333333,5.833333333,40,3.733333333,45.26470216,45.26470216,3.912023005
17285,5/10/16 17:50,0,25.32333333,48.23,25.07142857,46.26428571,26.5,42.73,25.5,45.13333333,24.1,49.7,21.99666667,9.49,25,44.134,25.75142857,49.25142857,24.2,47.4,19.13333333,749.3333333,72.16666667,3.666666667,40,14.05,6.625176838,6.625176838,5.857933154
13366,4/13/16 12:40,0,22.1,41.62666667,20.35666667,43.59,23.4175,39.3475,22,39.7,20.73,45.56,12.36428571,37.63714286,21.1,36.32666667,21.6,40.776,20.56666667,39.7,10.6,751.5,82,2.333333333,40,7.566666667,6.348492415,6.348492415,3.912023005
420,1/14/16 15:00,0,21.5,40.43333333,20.89,39.29,21.5,42.06,18.89,42.73,17.03333333,53.32666667,5.123333333,92.76333333,17.46333333,38.09,18,44.93333333,17.2,46.15666667,5.5,747.4,84,6,40,3,21.73588204,21.73588204,4.382026635
998,1/18/16 15:20,0,19.29,41.4,18.2,41.4,19.7,40.66333333,18.85666667,38.36333333,17.6,55.6725,0.9,96.01,19,34.7,19.6,42,17.2,37.79,-0.433333333,756.9333333,68,2.666666667,32.66666667,-5.666666667,9.562972805,9.562972805,2.995732274
15769,4/30/16 5:10,0,21.6,37.09,18.79,40.2,22.89,37.2,19.39,37.7,19.1,43.2,5,52.76,19.2,33.59,21.39,44.9,19.1,41.12666667,4.966666667,757.2166667,95.16666667,1,40,4.283333333,12.25081948,12.25081948,3.912023005
4699,2/13/16 8:10,0,20.1,38.43333333,18.1,39.9,21,40.4,18.6,39.09,18.61666667,58.80333333,1.533333333,87.26333333,19,34.7,21.80111111,45.23,18.5,43.29,0.716666667,737.9166667,92.66666667,2,56.66666667,-0.333333333,41.60707232,41.60707232,3.688879454
5357,2/17/16 21:50,0,21.35666667,34.62666667,20,35.36,20.2,35.79285714,18.85666667,35.13333333,19,55.896,0.4,75.36666667,18.73,27.53333333,21.79,38.76666667,18.06666667,38.63333333,0.35,755.8,89,1.833333333,62,-1.25,11.64837243,11.64837243,4.094344562
3834,2/7/16 8:00,0,21.29,45.2,20.6,44.2,22.1,45.2,18.89,45.5,19,59.4,6.69,91.695,18.82333333,41.23,21.39,54,19.29,50.79,7,743.5,90,6,40,5.4,22.77908355,22.77908355,3.688879454
18049,5/16/16 1:10,0,23.1,39.59,20.79,41.2,25.39,37.59,23.5,36.7,22.89,43.2,8.226666667,49.12666667,23.39,33.09,25.76428571,40.26428571,22.754,40.59,8.25,761.4,98.16666667,1,33.33333333,7.966666667,35.26963893,35.26963893,4.094344562
3245,2/3/16 5:50,0,21,43.7,20.29,42.4,22,45.9,20.5,45.4,19.41444444,61.735,3.626666667,95.26333333,18.5,41.005,20.81777778,52.00833333,18.2,49.73,4.55,757.6166667,89.16666667,4,38.16666667,2.883333333,24.18124219,24.18124219,3.912023005
11497,3/31/16 13:10,0,21.2,39.9,19.2,42.02666667,22.29,37.59,20.5,39.7,20.39,48.45666667,8.063333333,68.12333333,20.2,34.4,23.89,40.79,20,38.5,7.15,754.6833333,84.33333333,4,58.16666667,4.683333333,37.24387719,37.24387719,4.49980967
18080,5/16/16 6:20,0,22.76,39.59,20.2,42.09,24.87571429,37.84,23.1,37.2,22.79,42.46666667,8,51.7,23.26,33.56,24.7,40.79,22.79,42.7,7.533333333,760.6333333,99,0.333333333,41.66666667,7.333333333,31.31095185,31.31095185,3.912023005
12554,4/7/16 21:20,0,22,38.5,19.92666667,39.36333333,22.29,37.59,21.16666667,37.4,20.1,46.73,7.623333333,22.93333333,21.39,32.53,22.56666667,35.16333333,20.56666667,36.52666667,8.166666667,753.7333333,68.33333333,4,40,2.6,1.644061285,1.644061285,4.382026635
10811,3/26/16 18:50,10,21.89,41.4,20.35666667,42.5,23,38.36333333,20.39,43.06,19.89,50.06,14.19,32.39333333,21,36.9,23.7,44.65666667,20,41.82666667,13.21666667,750.8666667,68.33333333,5.166666667,40,7.383333333,3.662141296,3.662141296,4.787491743
19631,5/27/16 0:50,0,24.29,44.7,22.89,44.36857143,26.79,39.7,24.79,42.5,22.5,58.06666667,14.39,27.46666667,24.25142857,44.75142857,24.39,50.43333333,22.66666667,44.96666667,14.55,755.9333333,79.83333333,2.166666667,62.16666667,11.01666667,6.689694722,6.689694722,4.094344562
4373,2/11/16 1:50,0,20.79,43.7,20.29,41.29,20.96333333,42.2,19.66666667,43.83333333,19.39,67.79333333,3.73,92.59,20.1,41,22.87333333,49.62888889,18.89,43.96666667,3.983333333,747.95,97.16666667,3,28.16666667,3.516666667,2.812190901,2.812190901,3.912023005
15813,4/30/16 12:30,0,21.5,38.26666667,20.5,36.82666667,24.39,37.53,20,37.76,21.76666667,82.89333333,12.93333333,2.156666667,19.29,32.53,21.6,38.86,19.46333333,39.76,9.1,759.3,71,1,33.5,4.05,4.460327467,4.460327467,6.413458957
14958,4/24/16 14:00,0,21.7,36.5,19.92666667,38.29,22.7,34.2,21.7,34.4,20.5,46.93333333,7.093333333,36.79,21.7,31.23857143,23.35666667,36.79,20.42666667,36.82666667,3.2,757.7,92,1,40,2,25.43187147,25.43187147,3.912023005
7551,3/4/16 3:30,0,21.39,36.03,19.35666667,37.2,20.92142857,38.2,19.6,35.29,18.5,52.48571429,4.051428571,65.37,18.89,31.7,21.2,44.72,18.5,40.754,4.15,744.25,77,7.5,50.5,0.4,33.82341758,33.82341758,3.401197382
682,1/16/16 10:40,0,22,41.33333333,21.39,40.32666667,20.79,42.26666667,20.5,42.32666667,20.2,44.7,2,95.65666667,18.7,42.96666667,19.6,49.76,17.82333333,45.29,3,763.3666667,93.66666667,3,20,2,7.189364033,7.189364033,4.248495242
19304,5/24/16 18:20,0,24.7,41.73,23.79,39.1,25.29,37.9,24.29,39.7,23.71285714,44.44285714,15.525,1,23.53333333,33.93333333,24.5,38.76428571,22.7,38,13.9,758.0666667,65.66666667,5.333333333,36.33333333,7.5,20.17232323,20.17232323,4.700480366
150,1/12/16 18:00,40,20,43.9,18.85666667,43.4,19.79,44.46666667,20.16333333,43.83333333,17.6,50.745,5.26,83.43333333,18.13333333,39.32666667,18.5,46.33333333,17,42.86333333,5.4,744.7,85,7,40,3.1,30.73224858,30.73224858,4.382026635
3411,2/4/16 9:30,0,20.79,43.09,19.89,42.2,21.53333333,42.37833333,20.82333333,42.09666667,18.62777778,54.74888889,4.466666667,95.93333333,18.29,37.59,20.87888889,45.88722222,18.32333333,46.76,4.25,762.15,95.5,7,59.5,3.6,28.47120567,28.47120567,5.857933154
7359,3/2/16 19:30,10,21.7,46.65666667,20.5,39.93,21,41.29,19.85666667,38.83333333,18,47.1,3.363333333,76.26,18.7,31.29,21.63333333,39.62666667,18.29,38.26,2.75,743.6,89.5,6.5,46.5,1.1,48.79131942,48.79131942,4.700480366
14454,4/21/16 2:00,0,21.89,34.86333333,19.39,36.9,22.85666667,36.36333333,22.29,33.054,20.2,50.06,6.4,20.56666667,21.6,33.29,22.23,41.53,20.2,38.4,6.8,764.1,72,4,40,2.1,32.91336112,32.91336112,3.912023005
16060,5/2/16 5:40,0,21.2,36.26,18,39.93333333,22.23,35.46333333,20.29,34.29,19.6,46.5,1.29,38.76666667,19.32333333,29.7,22.39,41.7,19.6,39.76,1.933333333,764.9666667,90.33333333,1,28,0.533333333,15.9092451,15.9092451,5.438079309
15264,4/26/16 17:00,0,20.89,37.29,19.5,37.79,21.7,35,20.6,34.5,19.39,43.2,6.866666667,34.52666667,20.29,30.34,21.63333333,38.12666667,19.5,34.79,5,748.6,75,6,40,0.8,1.149106713,1.149106713,4.49980967
8528,3/10/16 22:20,10,22.03333333,37.43333333,19.6,39.82666667,21.2,37.5,21.16666667,33.9,19.2,47.66666667,3.126666667,50.76,19.7,32,22.1,38.03,18.1,39.72333333,3.133333333,762.4,82.66666667,1.666666667,61.33333333,0.5,41.11092917,41.11092917,4.248495242
9567,3/18/16 3:30,0,22,35.2,18.39,39.4,21.6,35.79,21.6,33,18.7,57.33333333,1.533333333,68.56333333,20.6,28.1,22.5,40.96666667,19.82333333,38.09,1.05,763.5,92,1.5,39,-0.1,12.06769003,12.06769003,3.401197382
5836,2/21/16 5:40,0,21,43.43333333,19.66666667,44.36333333,21.956,42.156,19.89,44.53,18.1,54.09,10.19,92.5,18.2,41.7,20.89,55.4,18.1,46.29,10.1,756.3333333,94.33333333,8,32,9.266666667,24.75862452,24.75862452,3.912023005
17315,5/10/16 22:50,0,24.96333333,47.82666667,23.5,48.36857143,26.39,43.7,25.1,45.5,24.23,61,14.69,53.56666667,24.6,43,26.32333333,53.59,24,47.2,14.83333333,749.4166667,88.66666667,2,40,12.96666667,29.61456376,29.61456376,4.094344562
4388,2/11/16 4:20,0,20.42666667,43.12666667,19.82333333,41.23,20.89,41.79,19.16666667,43.2,19.16666667,64.21,1.666666667,90.23,20.1,41.46111111,22.37888889,50.745,18.89,45.2,2.3,748.6,97.33333333,3,62,1.933333333,31.09223899,31.09223899,3.912023005
5107,2/16/16 4:10,10,20.53333333,38.09,18.2,39.7,20.89,40.23,19.92666667,37.9,18.29,47.9,-2.933333333,80.99333333,18.89,32.59,21.1,42.45,18,41.03,-2.65,769.9333333,90.83333333,1,62.5,-3.933333333,6.550983922,6.550983922,3.912023005
1276,1/20/16 13:40,0,17.85666667,35.79,16.7,36.59,18.2,37.4,16.7,35.9,16.6,54.68777778,2.09,97,16.39,30.775,19.55454545,40.7,15.8,36.8975,0.066666667,760.4,81.66666667,2,61.66666667,-2.7,8.252625971,8.252625971,4.382026635
13118,4/11/16 19:20,20,22.79,45.22333333,21.89,43.12666667,23.2,40.73,22.13333333,42.63333333,21.1,50.076,14.83,20.13333333,22.1,37.56666667,23.89,43.44,21,42.09,14.8,750.5333333,73.66666667,0.666666667,40,10.06666667,17.58122878,17.58122878,4.700480366
6887,2/28/16 12:50,0,20.56666667,35.12666667,19.7,34.73,20.1,35.4,20,34,17.39,46.656,5.5,29.12666667,20.5,30.79,21.35666667,37.46333333,18.2,40,5.233333333,757.3,53.16666667,9,37.66666667,-3.683333333,44.57867478,44.57867478,4.094344562
12354,4/6/16 12:00,10,21.96333333,42.15666667,20.92666667,42.72333333,23.16666667,39.56,21.5,41.22333333,20.6,46.2,13.46666667,14.86962963,21.08888889,33.95555556,21.16666667,38.93333333,20.92666667,40.65666667,10.3,753.6,72,6,26,5.5,23.06855154,23.06855154,4.094344562
116,1/12/16 12:20,0,20.1,45.69333333,19.2,43.9,20,44.79,20,43.845,18,49.4,6.656666667,84.39666667,17.92666667,40.03,18.55,47.545,17.1,45,7.166666667,743.5,80.33333333,7,32,4.033333333,35.7783033,35.7783033,5.393627546
17228,5/10/16 8:20,0,24.79,47.36333333,23.2,48.5,26.5,41.812,25.1,45.79,23.7225,53.9975,15.8,58.13333333,24.2,43.65285714,25.1,48.572,23.89,47.83125,15.66666667,751,90.66666667,3.333333333,33.66666667,14.1,35.05887078,35.05887078,3.912023005
17253,5/10/16 12:30,0,24.89,47.79,25.1,45.514,26.6,42.09,25.365,45.3725,23.79,50.29,22.416,18.5,24.5,45,25.1,48.96,24,47.7,17.55,750.9,85,4.5,40,14.95,9.783040592,9.783040592,4.094344562
1112,1/19/16 10:20,0,18.6,40.5,17.13333333,41.03,19.1,39.73,17.89,38.09,16.7,56.893125,-5.625,83.08944444,17.29,33.79,18.77,42.45,16.5,38.7,-3.266666667,757.3333333,87.66666667,1,62.66666667,-5.1,0.492895872,0.492895872,3.912023005
7275,3/2/16 5:30,0,20.23,39.93333333,18.6,41.36333333,20.85666667,38.96666667,18.89,39,18.7,44.4,7.4,75.29666667,18.5,35.09,20.39,48.76,18.1,42.43333333,7.45,747.05,80.5,7,34.5,4.3,16.91637485,16.91637485,3.912023005
9431,3/17/16 4:50,0,21,36.29,17.5,40.09,22.29,36.2,20.29,33,18.5,45,0.45,52.95,19.79,27.85666667,22.29,40.56,19.53333333,39.29,0.35,766,84.66666667,3,63.16666667,-1.916666667,45.87285587,45.87285587,4.094344562
11608,4/1/16 7:40,0,21.29,39.23,18.23,43.26666667,22.2,38,19.79,38.59,19.6,48.36333333,2.933333333,66.5,20.1,33.59,23.1,44,20.2,43.195,2.2,760.0333333,95.66666667,1,38.33333333,1.566666667,16.51681514,16.51681514,4.094344562
1255,1/20/16 10:10,10,18.2,38.96,16.89,39.29,18.5,38.06,16.89,36.63333333,18.19333333,86.13333333,-1.826666667,93.96666667,16.5,30.03333333,18.6,42.73,15.89,36.32666667,-1.95,760.1,88.83333333,2.166666667,58.16666667,-3.566666667,9.12815039,9.12815039,4.49980967
3684,2/6/16 7:00,0,21.26,45.76,20.7,44,22.2,45.09,19.5,46.79,18.62777778,55.42777778,8.226666667,87.39666667,18.6,42.555,20.65555556,53.99277778,18.89,50.59,8.5,753.7,86,6,40,6.3,44.03498047,44.03498047,3.912023005
10436,3/24/16 4:20,0,21.6,38.7,18.89,41.79,22.46333333,39.06,20.89,37.2,19.5,48.345,6.03,56.22666667,20.5,38.09,22.6,45.26,19.6,41.62666667,5.133333333,756.4,92.33333333,1.333333333,65,3.933333333,28.59535122,28.59535122,3.401197382
13526,4/14/16 15:20,0,22.42666667,39.79,22.6,37.4,23.1,37.96666667,23.2,37.29,20.5,44.46666667,17.58,1.04,22,33.616,23.2,39.96666667,20.7,41.145,16.33333333,753.4333333,57.66666667,3,40,7.866666667,0.72376125,0.72376125,4.49980967
18737,5/20/16 19:50,0,23.5,44.46666667,23.04285714,42.51285714,24.56666667,40.79,23.6,42.7,23.1,61.08428571,18.26,2.93,23.1,39.5,23.39,45.59,22.6,43.79,17.48333333,758.0833333,56.16666667,4.166666667,40,8.716666667,30.30686525,30.30686525,4.248495242
15608,4/29/16 2:20,0,20.35666667,34.2,17.6,36.9,22.29,35.2,19.79,32.59,18.79,41,2.5,35.09666667,19.2,28.29,21.56666667,40.06,18.79,37.59,3.966666667,755.1666667,78,4.333333333,40,0.433333333,13.27601823,13.27601823,3.912023005
7277,3/2/16 5:50,0,20.13333333,39.9,18.56666667,41.29,20.79,39,18.79,38.9,18.63333333,44.23,7.4,73.66666667,18.42666667,35,20.39,48.53,18.13333333,42.5,7.35,746.8833333,80.16666667,7,38.16666667,4.166666667,27.5470542,27.5470542,3.401197382
9877,3/20/16 7:10,0,20.79,36.29,18.1,39.59,22.06666667,36.66333333,20,34.5,18.39,45.12666667,5.3,45.02666667,19.2,30.5,21.79,41.09,19.5,40.26,4.833333333,761.8,79.33333333,2.166666667,56.66666667,1.566666667,41.09319191,41.09319191,3.912023005
17173,5/9/16 23:10,0,25.32333333,43.09,24.29,42.32666667,26.75142857,39.66857143,26.1,42.1175,23.5,48.4,16.92142857,30.18285714,24.2,40.4,25.58571429,49.3,23.7,44.634,18.33333333,753.1,69,3.166666667,40,12.48333333,1.257812965,1.257812965,4.094344562
829,1/17/16 11:10,0,22.03333333,39.19333333,21.39,37.39,21.89,41.23,21.79,39.46,18.1,50.53,-0.333333333,96.15666667,19.2,37.32666667,20.13333333,45.2,17.82333333,41.56666667,1.483333333,765.4333333,85.16666667,1.166666667,29,-0.75,36.39152288,36.39152288,6.086774727
15789,4/30/16 8:30,0,21.39,38.12666667,19.2,40.23,22.6,36.545,19.35666667,38.99,19.2,42.62666667,8.93,51.06666667,19.1,33.9,21.2,43.56,19.2,40.56666667,5.8,758.3,91.5,1,40,4.5,27.17424654,27.17424654,6.380122537
3058,2/1/16 22:40,20,23.35666667,44.9,22.39,43.86333333,23.32333333,44.86333333,21.79,48.23,20.55,66.20166667,10.19,97.13333333,18.80666667,45.41666667,21.06666667,54.67833333,17.79,49.7,10.16666667,759.8,93.33333333,9,57.33333333,9.133333333,48.64845369,48.64845369,4.094344562
17440,5/11/16 19:40,0,25.5,49.345,24.89,47.4,26.2,45.572,25.7,46.36857143,25.09666667,80.8,16.29,44.414,25.06,44.356,26.7,50.59666667,23.98428571,48.52428571,18.16666667,745.6,66.33333333,2.333333333,40,11.76666667,6.518702081,6.518702081,4.382026635
19250,5/24/16 9:20,0,24.1,43.5,22,46,25,40.29,23.5,42.29,23.1,49.66333333,12.19,18.26666667,23.2,37.5,24.29,47.09,22.82333333,44.32666667,10.53333333,759.4,82,4,40,7.533333333,10.28602279,10.28602279,3.401197382
12849,4/9/16 22:30,0,22.5,41.59,20.23,43.73,22.89,39.7,20.6,38.46666667,20.1,46.62142857,8.152,51.974,21.7675,35.6725,23.16666667,39.36,20,38.56666667,8.35,750.1,92,3,24,7.1,34.38004447,34.38004447,3.688879454
12186,4/5/16 8:00,0,22.2,44.36333333,19.63333333,48.5,24,39.9,21.29,43.7,20.89,52.99333333,10.998,56.534,21.66666667,40.79666667,23.39,46.56333333,20.96333333,46.53,9.5,749.2,94,1,29,8.5,10.4844277,10.4844277,6.429719478
8486,3/10/16 15:20,0,20.96333333,36.43333333,20.1,35.5,20.5,36.66333333,21.7,33.86333333,17.7,45.46666667,10.43333333,21.86333333,20.46333333,29.6,21.13333333,35.43,18.03333333,40.79,9.866666667,759.2666667,54.66666667,1.333333333,22,1.133333333,24.43052041,24.43052041,4.094344562
8826,3/13/16 0:00,0,21.5,36,18.63333333,38.9,20.1,36.46666667,19.89,35.2,18.96333333,47,1.2,60.72666667,20.79,30.43,23.5,36.86333333,18.89,39.09,1.5,768.2,87,2,58,-0.4,31.49010219,31.49010219,3.401197382
17634,5/13/16 4:00,0,25,47.86333333,22.89,49.4,26.63333333,44,25.1,44.73857143,24.03333333,50.43333333,11.92666667,54.59666667,24.79,42.09,26.2,49.79,24.29,48.79,12.8,745.7,97,1,35,12.3,24.50955467,24.50955467,3.912023005
13604,4/15/16 4:20,0,22,42.4,19.7,45.7,23.7,40.16333333,22.2,40.62666667,20.56666667,51.59,9.426666667,61.46333333,21.1,37.4375,23.1,48.2,20.79,45.79,9.6,748.4,95.33333333,3,26.66666667,8.866666667,8.830639394,8.830639394,3.912023005
16728,5/6/16 21:00,0,24.6,38.29,23.89,36.73,24.66666667,37.26,24,37,21.39,54.19333333,15.58142857,5.795714286,23.39,34.5,24.73,41.4,21.6,39.7,18.6,752.4,50,2,22,8,14.93697584,14.93697584,4.49980967
1921,1/25/16 1:10,0,21.2,42.4,20.23,41.93333333,20.42666667,44.62666667,17.92666667,47.09,18.12777778,56.96111111,8.39,99.9,16.29,43.98888889,18.275,50.075,16.35666667,50.03,8.1,766.7166667,94,2,62.16666667,7.2,49.74216295,49.74216295,3.912023005
13405,4/13/16 19:10,10,22.2,43.76666667,20.42666667,45.03,23.66333333,42.09666667,22.39,41.02666667,20.89,46.25,11.55428571,32.90857143,21.06,37.009,23.29,43.73,20.5,43.03,11.03333333,751.7666667,67.16666667,2.833333333,40,5.066666667,33.72082359,33.72082359,5.828945618
9260,3/16/16 0:20,20,21.46333333,41.5,18.56666667,46.79,20.79,38.59,21.13333333,37.29,18.79,47.29,3.626666667,66.03333333,20.7,29.76,22.79,41.36666667,19.6,38.5,4.333333333,764.5,91.66666667,3,57.66666667,3.033333333,18.91120386,18.91120386,4.094344562
11015,3/28/16 4:50,0,21.42666667,38.23,18.79,41.79,22.7,38.2,20,39,19.89,47.4,7.3,57.1,21.35666667,38.43333333,23.1,43.23,20.29,42.9,8.133333333,743.7166667,80.33333333,10,60.83333333,4.816666667,0.193013961,0.193013961,4.094344562
16830,5/7/16 14:00,0,25.29,32.82666667,27.18,28.412,25.03333333,36.2,24.195,34.7675,21.7,47.93,25.535,1,23.39,31.19571429,24.39,36.02666667,22.29,38.44,24,752.1,28,6,40,4.5,13.60658092,13.60658092,4.248495242
3851,2/7/16 10:50,0,21.29,45.62666667,20.5,43.2,21.6,43.79,18.79,44.09,19.13333333,69.90444444,7.925,81.27,18.7,39.19166667,21.1,50.265,19.2,46.86,7.5,744.95,80.83333333,6.833333333,30.83333333,4.45,28.44721336,28.44721336,3.688879454
